KOD IPT,KOD  PROGRAM (5 digit),KOD PERINGKAT Kelulusan,Kod Kategori
02581,12137,4,2
02581,12140,4,2
02581,12143,4,2
02581,12154,4,2
02581,12155,4,2
02581,12157,4,2
02581,12160,4,2
02581,12163,4,2
02581,12164,4,2
02581,12169,4,2
02581,12262,4,2
02581,12264,4,2
02581,12273,4,2
02581,12275,4,2
02581,12277,4,2
02581,12337,4,2
02581,12440,4,2
02581,12558,4,2
02581,12584,4,2
02581,12957,4,2
02581,13001,4,2
02581,13003,4,2
02581,13011,4,2
02581,13013,4,2
02581,13018,4,2
02581,13019,4,2
02581,13022,4,2
02581,13029,4,2
02581,13036,4,2
02581,13039,4,2
02581,13045,4,2
02581,13112,4,2
02581,13114,4,2
02581,13116,4,2
02581,13129,4,2
02581,13134,4,2
02581,13135,4,2
02581,13174,4,2
02581,13208,4,2
02581,13213,4,2
02581,13248,4,2
02581,13249,4,2
02581,13255,4,2
02581,13256,4,2
02581,13258,4,2
02581,13259,4,2
02581,13263,4,2
02581,13268,4,2
02581,13270,4,2
02581,13295,4,2
02581,13297,4,2
02581,13309,4,2
02581,13318,4,2
02581,13351,4,2
02581,13354,4,2
02581,13363,4,2
02581,13429,4,2
02581,13534,4,2
02581,13537,4,2
02581,13538,4,2
02581,13573,4,2
02581,13599,4,2
02581,13601,4,2
02582,04714,4,2
02582,04735,4,2
02582,04737,4,2
02582,04793,4,2
02582,04794,4,2
02582,04795,4,2
02582,04796,4,2
02582,04797,4,2
02582,04798,4,2
02582,04799,4,2
02582,04820,4,2
02582,04982,4,2
02582,05148,4,2
02582,05379,4,2
02582,05382,4,2
02582,05386,4,2
02582,05387,4,2
02582,05388,4,2
02582,05389,4,2
02582,05390,4,2
02582,05391,4,2
02582,05392,4,2
02582,05416,4,2
02582,05417,4,2
02582,05418,4,2
02582,05436,4,2
02582,05437,4,2
02582,05480,4,2
02582,05845,4,2
02582,05930,4,2
02582,06106,4,2
02582,06121,4,2
02582,06394,4,2
02582,06395,4,2
02582,06396,4,2
02582,06689,4,2
02582,06692,4,2
02582,07018,4,2
02582,07140,4,2
02582,07347,4,2
02582,07548,4,2
02582,07549,4,2
02582,07550,4,2
02582,07551,4,2
02582,07552,4,2
02582,07553,4,2
02582,07554,4,2
02582,07555,4,2
02582,07585,4,2
02582,07628,4,2
02582,07643,4,2
02582,07646,4,2
02582,07822,4,2
02582,07936,4,2
02582,07962,4,2
02582,07982,4,2
02582,08123,4,2
02582,08213,4,2
02582,08214,4,2
02582,08255,4,2
02582,08311,4,2
02582,08572,4,2
02582,08599,4,2
02582,08607,4,2
02582,08621,4,2
02582,08809,4,2
02582,09223,4,2
02582,10738,4,2
02582,11803,4,2
02582,11805,4,2
02582,11824,4,2
02582,11841,4,2
02582,11907,4,2
02582,11972,4,2
02582,12114,4,2
02582,12123,4,2
02582,12262,4,2
02582,12440,4,2
02582,12550,4,2
02582,12558,4,2
02582,12612,4,2
02582,12722,4,2
02582,12723,4,2
02582,12742,4,2
02582,12781,4,2
02582,12816,4,2
02582,12882,4,2
02582,13003,4,2
02582,13005,4,2
02582,13006,4,2
02582,13131,4,2
02582,13161,4,2
02582,13249,4,2
02582,13252,4,2
02582,13315,4,2
02582,13316,4,2
02582,13326,4,2
02582,13351,4,2
02582,13431,4,2
02582,13480,4,2
02582,13599,4,2
02582,20139,4,2
02583,10755,4,2
02584,04647,4,2
02584,04648,4,2
02584,04742,4,2
02584,05491,4,2
02584,05492,4,2
02584,05567,4,2
02584,05568,4,2
02584,05662,4,2
02584,05663,4,2
02584,05698,4,2
02584,05699,4,2
02584,05708,4,2
02584,05709,4,2
02584,05710,4,2
02584,05845,4,2
02584,05851,4,2
02584,05875,4,2
02584,05886,4,2
02584,05887,4,2
02584,05888,4,2
02584,05907,4,2
02584,05908,4,2
02584,05918,4,2
02584,05919,4,2
02584,06043,4,2
02584,06049,4,2
02584,06121,4,2
02584,06122,4,2
02584,06127,4,2
02584,06134,4,2
02584,06135,4,2
02584,06136,4,2
02584,06141,4,2
02584,06342,4,2
02584,06411,4,2
02584,06413,4,2
02584,06502,4,2
02584,06552,4,2
02584,06587,4,2
02584,06589,4,2
02584,06629,4,2
02584,06795,4,2
02584,06825,4,2
02584,06828,4,2
02584,07018,4,2
02584,07059,4,2
02584,07076,4,2
02584,07079,4,2
02584,07082,4,2
02584,07086,4,2
02584,07091,4,2
02584,07171,4,2
02584,07172,4,2
02584,07174,4,2
02584,07175,4,2
02584,07176,4,2
02584,07177,4,2
02584,07178,4,2
02584,07179,4,2
02584,07180,4,2
02584,07182,4,2
02584,07228,4,2
02584,07682,4,2
02584,07684,4,2
02584,07688,4,2
02584,07922,4,2
02584,07957,4,2
02584,07982,4,2
02584,08068,4,2
02584,08123,4,2
02584,08135,4,2
02584,08138,4,2
02584,08141,4,2
02584,08142,4,2
02584,08213,4,2
02584,08218,4,2
02584,08233,4,2
02584,08239,4,2
02584,08513,4,2
02584,08575,4,2
02584,08599,4,2
02584,08602,4,2
02584,08603,4,2
02584,08611,4,2
02584,08744,4,2
02584,11687,4,2
02584,11699,4,2
02584,11700,4,2
02584,11872,4,2
02584,11883,4,2
02584,11885,4,2
02584,11886,4,2
02584,11895,4,2
02584,11897,4,2
02584,11901,4,2
02584,11902,4,2
02584,11903,4,2
02584,12052,4,2
02584,12055,4,2
02584,12070,4,2
02584,12114,4,2
02584,12118,4,2
02584,12119,4,2
02584,12120,4,2
02584,12123,4,2
02584,12155,4,2
02584,12156,4,2
02584,12173,4,2
02584,12175,4,2
02584,12176,4,2
02584,12177,4,2
02584,12178,4,2
02584,12181,4,2
02584,12182,4,2
02584,12184,4,2
02584,12186,4,2
02584,12325,4,2
02584,12326,4,2
02584,12330,4,2
02584,12349,4,2
02584,12365,4,2
02584,12368,4,2
02584,12391,4,2
02584,12392,4,2
02584,12395,4,2
02584,12413,4,2
02584,12440,4,2
02584,12454,4,2
02584,12456,4,2
02584,12457,4,2
02584,12505,4,2
02584,12511,4,2
02584,12515,4,2
02584,12545,4,2
02584,12546,4,2
02584,12551,4,2
02584,12590,4,2
02584,12592,4,2
02584,12593,4,2
02584,12783,4,2
02584,12784,4,2
02584,12785,4,2
02584,12905,4,2
02584,13001,4,2
02584,13036,4,2
02584,13037,4,2
02584,13056,4,2
02584,13062,4,2
02584,13064,4,2
02584,13067,4,2
02584,13073,4,2
02584,13075,4,2
02584,13078,4,2
02584,13114,4,2
02584,13132,4,2
02584,13177,4,2
02584,13179,4,2
02584,13180,4,2
02584,13181,4,2
02584,13192,4,2
02584,13248,4,2
02584,13253,4,2
02584,13278,4,2
02584,13279,4,2
02584,13284,4,2
02584,13292,4,2
02584,13313,4,2
02584,13323,4,2
02584,13324,4,2
02584,13600,4,2
02584,20139,4,2
02584,20143,4,2
02584,20158,4,2
02584,20165,4,2
02584,20171,4,2
02585,04598,4,2
02585,04601,4,2
02585,05235,4,2
02585,05618,4,2
02585,05665,4,2
02585,05845,4,2
02585,05989,4,2
02585,06310,4,2
02585,06344,4,2
02585,06385,4,2
02585,06518,4,2
02585,06986,4,2
02585,06987,4,2
02585,06988,4,2
02585,07018,4,2
02585,07092,4,2
02585,07364,4,2
02585,07707,4,2
02585,07912,4,2
02585,08067,4,2
02585,08206,4,2
02585,08213,4,2
02585,08302,4,2
02585,08309,4,2
02585,08310,4,2
02585,08572,4,2
02585,08599,4,2
02585,08829,4,2
02585,11377,4,2
02585,11651,4,2
02585,11760,4,2
02585,11764,4,2
02585,11770,4,2
02585,11775,4,2
02585,11787,4,2
02585,11788,4,2
02585,11789,4,2
02585,11834,4,2
02585,11872,4,2
02585,11874,4,2
02585,11893,4,2
02585,11955,4,2
02585,11956,4,2
02585,11972,4,2
02585,11973,4,2
02585,11978,4,2
02585,11979,4,2
02585,11981,4,2
02585,11982,4,2
02585,11986,4,2
02585,12044,4,2
02585,12222,4,2
02585,12232,4,2
02585,12328,4,2
02585,12568,4,2
02585,12590,4,2
02585,12591,4,2
02585,12594,4,2
02585,12712,4,2
02585,12834,4,2
02585,12835,4,2
02585,12842,4,2
02585,12843,4,2
02585,12845,4,2
02585,12846,4,2
02585,12848,4,2
02585,12857,4,2
02585,12858,4,2
02585,12859,4,2
02585,12875,4,2
02585,12925,4,2
02585,13014,4,2
02585,13017,4,2
02585,13083,4,2
02585,13084,4,2
02585,13100,4,2
02585,13101,4,2
02585,13103,4,2
02585,13104,4,2
02585,13105,4,2
02585,13106,4,2
02585,13114,4,2
02585,13115,4,2
02585,13169,4,2
02585,13170,4,2
02585,13171,4,2
02585,13172,4,2
02585,13173,4,2
02585,13208,4,2
02585,13212,4,2
02585,13323,4,2
02585,13343,4,2
02585,13351,4,2
02585,13396,4,2
02585,13444,4,2
02585,13445,4,2
02585,13480,4,2
02585,13535,4,2
02585,13536,4,2
02585,13539,4,2
02585,13540,4,2
02585,13548,4,2
02585,13556,4,2
02585,13595,4,2
02585,13596,4,2
02585,13597,4,2
02585,20139,4,2
02586,03269,4,2
02586,04303,4,2
02586,04304,4,2
02586,09903,4,2
02586,10738,4,2
02586,11257,4,2
02586,11512,4,2
02586,11727,4,2
02586,11729,4,2
02586,11730,4,2
02586,11731,4,2
02586,11732,4,2
02586,11735,4,2
02586,11742,4,2
02586,11748,4,2
02586,11842,4,2
02586,11843,4,2
02586,11844,4,2
02586,11848,4,2
02586,11872,4,2
02586,11904,4,2
02586,11905,4,2
02586,12118,4,2
02586,12121,4,2
02586,12123,4,2
02586,12174,4,2
02586,12193,4,2
02586,12253,4,2
02586,12262,4,2
02586,12276,4,2
02586,12283,4,2
02586,12285,4,2
02586,12288,4,2
02586,12415,4,2
02586,12438,4,2
02586,12439,4,2
02586,12540,4,2
02586,12545,4,2
02586,12547,4,2
02586,12549,4,2
02586,12554,4,2
02586,12673,4,2
02586,12708,4,2
02586,12722,4,2
02586,12742,4,2
02586,12753,4,2
02586,12786,4,2
02586,12845,4,2
02586,12981,4,2
02586,13001,4,2
02586,13010,4,2
02586,13036,4,2
02586,13045,4,2
02586,13109,4,2
02586,13114,4,2
02586,13129,4,2
02586,13168,4,2
02586,13183,4,2
02586,13184,4,2
02586,13208,4,2
02586,13248,4,2
02586,13258,4,2
02586,13265,4,2
02586,13304,4,2
02586,13319,4,2
02586,13325,4,2
02586,13351,4,2
02586,13451,4,2
02586,13599,4,2
02586,20199,6,2
02587,17143,2,2
02588,04610,4,2
02588,04619,4,2
02588,04933,4,2
02588,04934,4,2
02588,05494,4,2
02588,05496,4,2
02588,05845,4,2
02588,05879,4,2
02588,06055,4,2
02588,06107,4,2
02588,06108,4,2
02588,06385,4,2
02588,06502,4,2
02588,06538,4,2
02588,06793,4,2
02588,07018,4,2
02588,07021,4,2
02588,07031,4,2
02588,07041,4,2
02588,07049,4,2
02588,07059,4,2
02588,07068,4,2
02588,07458,4,2
02588,07579,4,2
02588,07586,4,2
02588,07587,4,2
02588,07682,4,2
02588,07683,4,2
02588,07684,4,2
02588,07708,4,2
02588,07711,4,2
02588,07712,4,2
02588,07962,4,2
02588,08123,4,2
02588,08124,4,2
02588,08127,4,2
02588,08129,4,2
02588,08134,4,2
02588,08135,4,2
02588,08138,4,2
02588,08213,4,2
02588,08233,4,2
02588,08308,4,2
02588,08311,4,2
02588,08482,4,2
02588,08495,4,2
02588,08496,4,2
02588,08498,4,2
02588,08572,4,2
02588,08599,4,2
02588,08601,4,2
02588,08604,4,2
02588,08607,4,2
02588,08649,4,2
02588,08650,4,2
02588,08651,4,2
02588,08896,4,2
02588,08897,4,2
02588,11872,4,2
02588,11881,4,2
02588,11894,4,2
02588,11895,4,2
02588,11896,4,2
02588,11904,4,2
02588,12113,4,2
02588,12123,4,2
02588,12129,4,2
02588,12130,4,2
02588,12133,4,2
02588,12134,4,2
02588,12262,4,2
02588,12267,4,2
02588,12269,4,2
02588,12270,4,2
02588,12286,4,2
02588,12302,4,2
02588,12303,4,2
02588,12307,4,2
02588,12309,4,2
02588,12538,4,2
02588,12539,4,2
02588,12542,4,2
02588,12543,4,2
02588,12862,4,2
02588,12988,4,2
02588,13001,4,2
02588,13014,4,2
02588,13021,4,2
02588,13023,4,2
02588,13024,4,2
02588,13028,4,2
02588,13030,4,2
02588,13041,4,2
02588,13043,4,2
02588,13045,4,2
02588,13081,4,2
02588,13248,4,2
02588,13276,4,2
02588,13298,4,2
02588,13301,4,2
02588,13305,4,2
02588,13351,4,2
02588,13564,4,2
02588,20128,4,2
02588,20129,4,2
02588,20139,4,2
02589,09164,4,2
02589,10928,4,2
02590,09987,4,2
02590,09988,4,2
02590,02158,4,2
02590,02182,4,2
02590,02183,4,2
02590,02184,4,2
02590,02195,4,2
02590,02203,4,2
02590,02205,4,2
02590,02209,4,2
02590,02212,4,2
02590,02213,4,2
02590,02214,4,2
02590,02215,4,2
02590,02316,4,2
02590,02317,4,2
02590,02330,4,2
02590,02339,4,2
02590,02340,4,2
02590,02341,4,2
02590,02345,4,2
02590,02352,4,2
02590,02353,4,2
02590,02354,4,2
02590,02355,4,2
02590,02356,4,2
02590,02375,4,2
02590,02379,4,2
02590,02380,4,2
02590,02389,4,2
02590,02391,4,2
02590,02394,4,2
02590,02407,4,2
02590,02414,4,2
02590,02458,4,2
02590,02461,4,2
02590,02830,4,2
02590,02850,4,2
02590,02944,4,2
02590,03052,4,2
02590,03053,4,2
02590,03156,4,2
02590,03236,4,2
02590,03264,4,2
02590,03265,4,2
02590,03266,4,2
02590,04301,4,2
02590,04304,4,2
02590,04537,4,2
02590,04611,4,2
02590,04612,4,2
02590,04613,4,2
02590,04645,4,2
02590,04646,4,2
02590,04690,4,2
02590,04711,4,2
02590,04788,4,2
02590,04789,4,2
02590,04820,4,2
02590,04830,4,2
02590,04986,4,2
02590,05084,4,2
02590,05085,4,2
02590,05086,4,2
02590,05087,4,2
02590,05148,4,2
02590,05152,4,2
02590,05153,4,2
02590,05431,4,2
02590,05710,4,2
02590,05836,4,2
02590,05837,4,2
02590,05838,4,2
02590,05839,4,2
02590,05845,4,2
02590,05859,4,2
02590,05860,4,2
02590,05877,4,2
02590,05878,4,2
02590,05879,4,2
02590,05880,4,2
02590,05881,4,2
02590,05885,4,2
02590,05889,4,2
02590,05912,4,2
02590,05913,4,2
02590,05914,4,2
02590,05916,4,2
02590,05928,4,2
02590,05929,4,2
02590,06002,4,2
02590,06003,4,2
02590,06004,4,2
02590,06005,4,2
02590,06006,4,2
02590,06007,4,2
02590,06008,4,2
02590,06009,4,2
02590,06010,4,2
02590,06011,4,2
02590,06012,4,2
02590,06013,4,2
02590,06014,4,2
02590,06015,4,2
02590,06041,4,2
02590,06042,4,2
02590,06052,4,2
02590,06058,4,2
02590,06062,4,2
02590,06065,4,2
02590,06121,4,2
02590,06132,4,2
02590,06133,4,2
02590,06137,4,2
02590,06502,4,2
02590,06532,4,2
02590,06540,4,2
02590,06544,4,2
02590,06548,4,2
02590,06554,4,2
02590,06560,4,2
02590,06562,4,2
02590,06578,4,2
02590,06691,4,2
02590,06693,4,2
02590,06733,4,2
02590,06787,4,2
02590,06788,4,2
02590,06804,4,2
02590,06816,4,2
02590,06821,4,2
02590,06963,4,2
02590,06964,4,2
02590,07018,4,2
02590,07024,4,2
02590,07025,4,2
02590,07026,4,2
02590,07044,4,2
02590,07045,4,2
02590,07046,4,2
02590,07047,4,2
02590,07048,4,2
02590,07059,4,2
02590,07061,4,2
02590,07066,4,2
02590,07139,4,2
02590,07358,4,2
02590,07486,4,2
02590,07489,4,2
02590,07490,4,2
02590,07497,4,2
02590,07585,4,2
02590,07620,4,2
02590,07745,4,2
02590,07746,4,2
02590,07747,4,2
02590,07982,4,2
02590,07986,4,2
02590,07998,4,2
02590,07999,4,2
02590,08000,4,2
02590,08001,4,2
02590,08002,4,2
02590,08213,4,2
02590,08232,4,2
02590,08246,4,2
02590,08247,4,2
02590,08260,4,2
02590,08311,4,2
02590,08339,4,2
02590,08479,4,2
02590,08484,4,2
02590,08582,4,2
02590,08599,4,2
02590,08647,4,2
02590,08652,4,2
02590,08654,4,2
02590,08655,4,2
02590,08656,4,2
02590,08808,4,2
02590,09227,4,2
02590,20139,4,2
02590,20145,4,2
02590,20159,4,2
02591,04400,4,2
02591,10928,4,2
02592,03926,4,2
02593,04400,4,2
02593,09164,4,2
02593,10928,4,2
02593,10941,4,2
02593,11256,4,2
02593,17143,2,2
02594,04400,4,2
02594,09164,4,2
02594,10928,4,2
02594,10941,4,2
02594,11256,4,2
02595,10738,4,2
02596,04303,4,2
02596,04304,4,2
02596,04581,4,2
02596,04596,4,2
02596,04845,4,2
02596,09903,4,2
02596,10755,4,2
02596,11150,4,2
02596,11236,4,2
02596,11512,4,2
02596,11726,4,2
02596,11727,4,2
02596,11734,4,2
02596,11748,4,2
02596,11794,4,2
02596,11800,4,2
02596,11820,4,2
02596,11824,4,2
02596,11827,4,2
02596,11828,4,2
02596,11830,4,2
02596,11833,4,2
02596,11847,4,2
02596,11872,4,2
02596,11983,4,2
02596,12114,4,2
02596,12118,4,2
02596,12123,4,2
02596,12187,4,2
02596,12200,4,2
02596,12218,4,2
02596,12312,4,2
02596,12313,4,2
02596,12365,4,2
02596,12369,4,2
02596,12370,4,2
02596,12371,4,2
02596,12415,4,2
02596,12504,4,2
02596,12545,4,2
02596,12708,4,2
02596,12722,4,2
02596,12845,4,2
02596,13001,4,2
02596,13087,4,2
02596,13088,4,2
02596,13089,4,2
02596,13090,4,2
02596,13092,4,2
02596,13100,4,2
02596,13114,4,2
02596,13136,4,2
02596,13158,4,2
02596,13168,4,2
02596,13201,4,2
02596,13208,4,2
02596,13248,4,2
02596,13314,4,2
02596,13317,4,2
02596,13319,4,2
02596,13321,4,2
02596,13351,4,2
02596,13480,4,2
02596,13513,4,2
02596,13550,4,2
02596,13567,4,2
02596,13599,4,2
02596,13665,4,2
02596,20139,4,2
02596,20180,4,2
02596,20181,4,2
02596,20182,4,2
02596,20183,4,2
02596,20184,4,2
02596,20185,4,2
02597,00519,4,2
02597,03483,4,2
02597,03484,4,2
02597,03485,4,2
02597,03486,4,2
02597,03487,4,2
02597,03489,4,2
02597,03490,4,2
02597,03491,4,2
02597,03492,4,2
02597,03493,4,2
02597,03495,4,2
02597,03496,4,2
02597,03499,4,2
02597,03500,4,2
02597,03501,4,2
02597,03507,4,2
02597,03511,4,2
02597,03528,4,2
02597,03531,4,2
02597,03547,4,2
02597,03562,4,2
02597,03563,4,2
02597,03565,4,2
02597,03572,4,2
02597,03573,4,2
02597,03574,4,2
02597,03575,4,2
02597,03576,4,2
02597,03577,4,2
02597,03579,4,2
02597,03581,4,2
02597,03590,4,2
02597,03599,4,2
02597,03600,4,2
02597,03602,4,2
02597,03603,4,2
02597,03605,4,2
02597,03606,4,2
02597,03607,4,2
02597,03608,4,2
02597,03610,4,2
02597,03611,4,2
02597,03612,4,2
02597,03613,4,2
02597,03614,4,2
02597,03615,4,2
02597,03616,4,2
02597,03664,4,2
02597,03675,4,2
02597,04601,4,2
02597,04648,4,2
02597,04815,4,2
02597,05043,4,2
02597,05046,4,2
02597,05059,4,2
02597,05109,4,2
02597,05119,4,2
02597,05235,4,2
02597,05250,4,2
02597,05267,4,2
02597,05618,4,2
02597,05845,4,2
02597,05882,4,2
02597,05945,4,2
02597,05946,4,2
02597,06033,4,2
02597,06687,4,2
02597,06689,4,2
02597,06991,4,2
02597,07018,4,2
02597,07348,4,2
02597,07359,4,2
02597,07381,4,2
02597,07440,4,2
02597,07455,4,2
02597,07472,4,2
02597,07474,4,2
02597,07575,4,2
02597,07576,4,2
02597,07631,4,2
02597,07697,4,2
02597,07709,4,2
02597,07728,4,2
02597,07751,4,2
02597,07889,4,2
02597,08121,4,2
02597,08123,4,2
02597,08213,4,2
02597,08599,4,2
02597,08600,4,2
02597,08614,4,2
02597,08625,4,2
02597,08734,4,2
02597,08808,4,2
02597,08898,4,2
02597,11743,4,2
02597,11744,4,2
02597,11770,4,2
02597,11773,4,2
02597,11774,4,2
02597,11776,4,2
02597,11777,4,2
02597,11783,4,2
02597,11785,4,2
02597,11786,4,2
02597,11801,4,2
02597,11818,4,2
02597,11972,4,2
02597,11995,4,2
02597,12367,4,2
02597,12409,4,2
02597,12512,4,2
02597,12527,4,2
02597,12618,4,2
02597,12950,4,2
02597,12951,4,2
02597,13083,4,2
02597,13093,4,2
02597,13112,4,2
02597,13160,4,2
02597,13191,4,2
02597,13206,4,2
02597,13207,4,2
02597,13391,4,2
02597,13399,4,2
02597,13451,4,2
02597,20139,4,2
02598,04400,4,2
02598,10928,4,2
02599,09302,4,2
02599,10941,4,2
02599,11212,4,2
02599,17215,2,2
02600,17132,2,2
02600,17143,2,2
02600,17996,4,2
02601,04400,4,2
02601,09164,4,2
02601,10928,4,2
02602,04400,4,2
02602,10928,4,2
02602,10941,4,2
02602,20396,6,2
02603,04400,4,2
02603,10928,4,2
02604,01664,4,2
02604,02106,4,2
02604,02118,4,2
02604,02139,4,2
02604,02151,4,2
02604,02157,4,2
02604,02203,4,2
02604,02209,4,2
02604,02210,4,2
02604,02211,4,2
02604,02230,4,2
02604,02252,4,2
02604,02267,4,2
02604,02277,4,2
02604,02310,4,2
02604,02330,4,2
02604,02389,4,2
02604,02438,4,2
02604,02444,4,2
02604,02453,4,2
02604,02454,4,2
02604,02455,4,2
02604,02456,4,2
02604,02462,4,2
02604,02475,4,2
02604,02478,4,2
02604,02479,4,2
02604,02480,4,2
02604,02482,4,2
02604,02483,4,2
02604,02484,4,2
02604,02485,4,2
02604,02486,4,2
02604,02487,4,2
02604,02500,4,2
02604,02501,4,2
02604,02502,4,2
02604,02503,4,2
02604,02504,4,2
02604,02505,4,2
02604,02506,4,2
02604,02507,4,2
02604,02508,4,2
02604,02509,4,2
02604,02510,4,2
02604,02511,4,2
02604,02513,4,2
02604,02517,4,2
02604,02518,4,2
02604,02519,4,2
02604,02520,4,2
02604,02523,4,2
02604,02524,4,2
02604,02525,4,2
02604,02526,4,2
02604,02527,4,2
02604,02528,4,2
02604,02529,4,2
02604,02530,4,2
02604,02531,4,2
02604,02532,4,2
02604,02533,4,2
02604,02534,4,2
02604,02535,4,2
02604,02536,4,2
02604,02537,4,2
02604,02538,4,2
02604,02539,4,2
02604,02540,4,2
02604,02541,4,2
02604,02542,4,2
02604,02543,4,2
02604,02544,4,2
02604,02545,4,2
02604,02546,4,2
02604,02547,4,2
02604,02548,4,2
02604,02549,4,2
02604,02550,4,2
02604,02551,4,2
02604,02552,4,2
02604,02560,4,2
02604,02562,4,2
02604,02563,4,2
02604,02564,4,2
02604,02565,4,2
02604,02566,4,2
02604,02567,4,2
02604,02568,4,2
02604,02569,4,2
02604,02570,4,2
02604,02571,4,2
02604,02572,4,2
02604,02573,4,2
02604,02574,4,2
02604,02575,4,2
02604,02576,4,2
02604,02577,4,2
02604,02579,4,2
02604,02580,4,2
02604,02581,4,2
02604,02607,4,2
02604,02614,4,2
02604,02641,4,2
02604,02642,4,2
02604,02643,4,2
02604,02644,4,2
02604,02645,4,2
02604,02646,4,2
02604,02647,4,2
02604,02648,4,2
02604,02649,4,2
02604,02650,4,2
02604,02651,4,2
02604,02652,4,2
02604,02653,4,2
02604,02654,4,2
02604,02655,4,2
02604,02660,4,2
02604,02673,4,2
02604,02674,4,2
02604,02675,4,2
02604,02676,4,2
02604,02678,4,2
02604,02680,4,2
02604,02681,4,2
02604,02682,4,2
02604,02683,4,2
02604,02687,4,2
02604,02688,4,2
02604,02689,4,2
02604,02690,4,2
02604,02691,4,2
02604,02692,4,2
02604,02693,4,2
02604,02694,4,2
02604,02695,4,2
02604,02696,4,2
02604,02697,4,2
02604,02698,4,2
02604,02720,4,2
02604,02721,4,2
02604,02722,4,2
02604,02734,4,2
02604,02735,4,2
02604,02736,4,2
02604,02737,4,2
02604,02738,4,2
02604,02739,4,2
02604,02740,4,2
02604,02741,4,2
02604,02742,4,2
02604,02743,4,2
02604,02744,4,2
02604,02745,4,2
02604,02746,4,2
02604,02747,4,2
02604,02753,4,2
02604,02769,4,2
02604,02770,4,2
02604,02771,4,2
02604,02772,4,2
02604,02773,4,2
02604,02774,4,2
02604,02775,4,2
02604,02776,4,2
02604,02777,4,2
02604,02778,4,2
02604,02779,4,2
02604,02782,4,2
02604,02783,4,2
02604,02784,4,2
02604,02785,4,2
02604,02786,4,2
02604,02787,4,2
02604,02788,4,2
02604,02789,4,2
02604,02790,4,2
02604,02794,4,2
02604,02795,4,2
02604,02796,4,2
02604,02797,4,2
02604,02798,4,2
02604,02799,4,2
02604,02800,4,2
02604,02801,4,2
02604,02802,4,2
02604,02805,4,2
02604,02810,4,2
02604,02815,4,2
02604,02816,4,2
02604,02817,4,2
02604,02818,4,2
02604,02819,4,2
02604,02832,4,2
02604,02833,4,2
02604,02834,4,2
02604,02835,4,2
02604,02836,4,2
02604,02837,4,2
02604,02838,4,2
02604,02839,4,2
02604,02840,4,2
02604,02841,4,2
02604,02842,4,2
02604,02843,4,2
02604,02850,4,2
02604,02851,4,2
02604,02852,4,2
02604,02853,4,2
02604,02854,4,2
02604,02860,4,2
02604,02861,4,2
02604,02862,4,2
02604,02863,4,2
02604,02864,4,2
02604,02865,4,2
02604,02866,4,2
02604,02867,4,2
02604,02868,4,2
02604,02869,4,2
02604,02870,4,2
02604,02871,4,2
02604,02953,4,2
02604,02955,4,2
02604,02956,4,2
02604,02957,4,2
02604,02958,4,2
02604,02959,4,2
02604,02960,4,2
02604,02961,4,2
02604,02962,4,2
02604,02963,4,2
02604,02964,4,2
02604,02965,4,2
02604,02966,4,2
02604,02967,4,2
02604,02983,4,2
02604,02984,4,2
02604,02985,4,2
02604,02986,4,2
02604,02987,4,2
02604,02988,4,2
02604,02989,4,2
02604,02990,4,2
02604,02991,4,2
02604,02992,4,2
02604,02993,4,2
02604,03007,4,2
02604,03008,4,2
02604,03009,4,2
02604,03010,4,2
02604,03011,4,2
02604,03012,4,2
02604,03013,4,2
02604,03014,4,2
02604,03015,4,2
02604,03016,4,2
02604,03017,4,2
02604,03018,4,2
02604,03019,4,2
02604,03060,4,2
02604,03061,4,2
02604,03062,4,2
02604,03063,4,2
02604,03064,4,2
02604,03065,4,2
02604,03066,4,2
02604,03067,4,2
02604,03068,4,2
02604,03069,4,2
02604,03070,4,2
02604,03071,4,2
02604,03072,4,2
02604,03084,4,2
02604,03098,4,2
02604,03100,4,2
02604,03102,4,2
02604,03103,4,2
02604,03104,4,2
02604,03105,4,2
02604,03106,4,2
02604,03107,4,2
02604,03108,4,2
02604,03109,4,2
02604,03110,4,2
02604,03111,4,2
02604,03112,4,2
02604,03113,4,2
02604,03122,4,2
02604,03123,4,2
02604,03124,4,2
02604,03125,4,2
02604,03126,4,2
02604,03127,4,2
02604,03128,4,2
02604,03129,4,2
02604,03130,4,2
02604,03131,4,2
02604,03132,4,2
02604,03137,4,2
02604,03138,4,2
02604,03139,4,2
02604,03140,4,2
02604,03141,4,2
02604,03161,4,2
02604,03184,4,2
02604,03185,4,2
02604,03186,4,2
02604,03187,4,2
02604,03188,4,2
02604,03189,4,2
02604,03190,4,2
02604,03191,4,2
02604,03210,4,2
02604,03217,4,2
02604,03237,4,2
02604,03242,4,2
02604,03243,4,2
02604,03247,4,2
02604,03687,4,2
02604,04597,4,2
02604,04750,4,2
02604,05235,4,2
02604,06121,4,2
02604,06331,4,2
02604,07017,4,2
02604,07682,4,2
02604,07970,4,2
02604,08102,4,2
02604,08123,4,2
02604,08572,4,2
02604,17644,2,2
02604,17645,2,2
02604,20139,4,2
02604,20142,4,2
02605,04400,4,2
02605,10928,4,2
02605,17157,2,2
02606,02179,4,2
02606,02182,4,2
02606,02188,4,2
02606,02190,4,2
02606,02191,4,2
02606,02194,4,2
02606,02198,4,2
02606,02199,4,2
02606,02223,4,2
